종목코드,종목명,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
149300,아퓨어스,,,,,,,,,58642098666.66667,45500357263.33333,71107087003.90172,72005650610.35715
317830,에스피시스템스,,,,,,,,,63197055833.33333,44391230415.750916,60261294557.942055,88113200571.42857
241840,에이스토리,,,,,,,,,86205367800.0,119714019102.1978,339326068848.4016,284863456000.0
312610,에이에프더블류,,,,,,,,,137641333775.0,122705681679.06593,155240968166.25375,111716737320.0
313760,윌링스,,,,,,,,,60886420833.33333,62154091607.14286,94602055357.14285,64143275000.0
323210,이베스트이안스팩1호,,,,,,,,,6642000000.0,6437238095.238095,6726651348.651348,
327970,케어룸의료산업,,,,,,,,,13000000000.0,12266250000.0,14312255244.755245,
282880,코윈테크,,,,,,,,,231766543031.25,202719794443.54395,241112732603.57144,281747320171.4286
251970,펌텍코리아,,,,,,,,,218059166666.66663,177795901098.9011,261451630869.13086,221517142857.14285
327610,펨토바이오메드,,,,,,,,,55103456206.25,83140216294.60852,138800594050.46826,142131763892.85715
300080,플리토,,,,,,,,,95533316887.5,61589914456.82692,120438723104.37686,225084647171.42856
318000,한국바이오젠,,,,,,,,,63639239125.0,54660491252.97619,71837869753.52773,67408145196.42857
256150,한독크린텍,,,,,,,,,65667956250.0,81110711797.16118,118324057486.26373,92892525000.0
317120,라닉스,,,,,,,,,74512929791.66666,76105538962.9121,103898495941.55844,80489799642.85715
320000,윈텍,,,,,,,,,7030858958.333334,27890399275.865387,50585975648.002,53640922361.42857
244460,올리패스,,,,,,,,,334366637452.381,276395051594.2033,261234051386.58215,208664527788.57144
093510,엔지브이아이,,,,,,,,,3901712500.0,4644430000.0,6777357797.202797,14030900000.0
330990,케이비제19호스팩,,,,,,,,,8745366666.666668,8681915100.7326,9046015947.802197,8774040000.0
335890,비올,,,,,,,,,9641870833.333334,42343044734.432236,125545438438.78496,134291853203.21428
335870,IBKS제12호스팩,,,,,,,,,6399900000.0,6555157142.857143,6865437662.337663,6687942857.142858
338100,NH프라임리츠,,,,,,,,,112815250000.0,83651524038.46155,87899097415.0849,91733892857.14284
337450,SK5호스팩,,,,,,,,,8677466666.666666,8683002174.908424,9613167594.905094,8963260714.285715
331520,교보9호스팩,,,,,,,,,7832750000.0,7828726098.901098,8338324950.04995,8253314285.714286
317860,노드메이슨,,,,,,,,,23197822728.33333,29362622325.293037,35397704314.91258,37747499964.28571
278650,노터스,,,,,,,,,145771381566.66666,174215367420.71884,216722188165.63437,243739323900.0
234690,녹십자웰빙,,,,,,,,,181827686930.0,213872942967.79303,197802895371.32367,165552653897.14285
332290,누보,,,,,,,,,10451206250.0,10575307606.456043,11477704223.9011,97831522262.5
336370,솔루스첨단소재,,,,,,,,,576871852950.0,1122551677023.6265,1914394187555.582,1914481854257.1428
33637K,솔루스첨단소재1우,,,,,,,,,52049754666.66666,115267093157.50916,132881696663.33667,118993668571.42856
33637L,솔루스첨단소재2우B,,,,,,,,,40465395833.333336,52270630529.64744,46842548039.77273,34102628750.0
336260,두산퓨얼셀,,,,,,,,,463280122556.6667,1888797747023.3884,3283716222936.6387,2655302776971.4287
33626K,두산퓨얼셀1우,,,,,,,,,59125448166.66666,160488744152.01465,211069915879.1209,165095599285.7143
33626L,두산퓨얼셀2우B,,,,,,,,,37341192916.66666,55076417043.269226,60499499433.06693,47236866785.71429
300120,라온피플,,,,,,,,,184601823733.3333,221742021188.46155,230119235090.1099,151942152985.7143
214260,라파스,,,,,,,,,144584446433.33334,175738051213.46155,327043893388.9236,273798132342.85715
330590,롯데리츠,,,,,,,,,1076668521243.3334,904232313375.87,1295144553970.2021,1376071629454.2856
333430,일승,,,,,,,,,8803779166.666666,8895870673.076923,73736065327.44318,87527333597.14285
308170,센트랄모텍,,,,,,,,,125265000000.0,225398509615.3846,221237379807.69232,155779500000.0
333050,신한제6호스팩,,,,,,,,,10068012500.0,10101968784.34066,10643653658.84116,10417221428.571428
297090,씨에스베어링,,,,,,,,,79507298000.0,183833457273.35165,239581541948.05194,180487892857.14285
084850,아이티엠반도체,,,,,,,,,847350549070.8334,1272050995080.7463,1051573377608.9036,824311824957.1428
158430,아톤,,,,,,,,,125757253812.5,106026195764.11401,130345269026.7233,148845687932.14285
306040,에스제이그룹,,,,,,,,,188478575000.0,154085314619.45972,248195058802.7972,244284948300.0
317870,엔바이오니아,,,,,,,,,58389755362.5,46678675023.19139,85433080517.9071,99523001732.14284
103840,우양,,,,,,,,,51732020000.0,63404893901.0989,75488209405.5944,78500474285.71428
336060,유안타제5호스팩,,,,,,,,,11869883333.333334,11889785760.07326,14909655044.955048,19965039285.714287
337840,유엑스엔,,,,,,,,,21197894600.0,40854525695.42125,71474980010.93282,73946595500.0
331380,포커스에이치엔에스,,,,,,,,,8063441666.666667,8072163049.45055,21394693316.848152,52556923113.57143
336040,타스컴,,,,,,,,,42051035416.66666,47066900910.88599,63972148237.38138,84093519985.71428
317400,자이에스앤디,,,,,,,,,156767017066.66666,202247880940.4762,365536549450.0499,374888459400.0
322510,제이엘케이,,,,,,,,,115323469035.0,132572123993.57143,116599872596.47478,105917933220.0
216080,제테마,,,,,,,,,161735950979.16666,338647857653.81866,490178159024.79395,349608693178.5714
013890,지누스,,,,,,,,,1249010016250.0,1153003020155.38,1303059833718.5315,1179165011428.5715
250030,진코스텍,,,,,,,,,10501802866.666666,20308136700.366302,23555202888.1019,11455966698.571428
317530,캐리소프트,,,,,,,,,53314259890.0,29096012916.964287,88948540038.81119,74675705600.0
272110,케이엔제이,,,,,,,,,69113562700.0,58505512279.61539,110875192064.42308,105124703678.57144
290510,코리아센터,,,,,,,,,439768178400.0,418696420541.14246,595541663251.7756,479084290624.2857
190650,코리아에셋투자증권,,,,,,,,,68644383333.333336,41713844743.58974,72947378316.68332,89181042857.14285
124560,태웅로직스,,,,,,,,,97339750000.0,72576171600.6044,154069244698.35165,173137841674.2857
322180,티라유텍,,,,,,,,,80328937500.0,67915107692.30769,75956578031.34366,72740169642.85715
321550,티움바이오,,,,,,,,,382481232158.3333,352528877762.1749,448195361858.0669,396940532935.7143
318010,팜스빌,,,,,,,,,90658764466.66669,90040446743.18224,97206722935.17732,119676365671.42856
332710,하나금융14호스팩,,,,,,,,,8886150000.0,8973789663.461538,9436821765.734266,9528750000.0
331660,한국미라클피플사,,,,,,,,,19855000000.0,19889375000.0,20112019230.76923,23096071428.57143
272210,한화시스템,,,,,,,,,1145477459025.0,1173939006030.9478,2771689584930.045,3090856146460.7144
322000,현대에너지솔루션,,,,,,,,,178966666666.66666,328120128205.12823,315768951048.95105,256640000000.0
226330,신테카바이오,,,,,,,,,193230511911.1111,240471127834.23077,196483803408.1918,203242499728.57144
336570,대신밸런스제8호스팩,,,,,,,,,11240035714.285715,11357707005.494505,12939383035.714285,15006750000.0
235980,메드팩토,,,,,,,,,385072362278.5714,1503204939202.0146,1451552162086.6135,753131231085.7142
340360,다보링크,,,,,,,,,13714446428.571428,13692021531.593407,55711295181.06894,73418615757.14285
288330,브릿지바이오테라퓨틱스,,,,,,,,,308622211666.6667,228948642731.04395,269147447170.61688,247017472678.57144
340120,하이제5호스팩,,,,,,,,,10070120000.0,10123000091.575092,11004923863.636364,11822100000.0
327260,RF머트리얼즈,,,,,,,,,100753248600.0,71664257153.75458,94006978598.05194,97233424825.0
179530,애드바이오텍,,,,,,,,,25447950562.5,30413915097.41301,66178441899.63037,57366079432.85714
339950,아이비김영,,,,,,,,,13088175000.0,27368944360.697113,150183093337.66235,146317414401.7857
00279K,아모레G3우(전환),,,,,,,,,384633646666.6667,242647007067.3077,288029758401.59845,242223959285.7143
238170,엔에스엠,,,,,,,,,21856524300.0,26191953706.704212,25052751272.863636,12044865002.0
311690,CJ 바이오사이언스,,,,,,,,,145565296066.66666,149092490940.56775,173857269379.8202,228638350285.7143
062970,피피아이,,,,,,,,,89792957966.66667,71080778443.40659,52712421359.67158,35022046062.5
341310,이앤에치,,,,,,,,,58149057500.0,82123537712.45421,74666781133.11688,35358826785.71429
340440,세림B&G,,,,,,,,,9443550000.0,9464409649.725273,27163756172.947052,68470910000.0
340350,SK6호스팩,,,,,,,,,,11440863461.538462,12044984028.471527,11921664285.714285
294140,레몬,,,,,,,,,,445560944368.13184,279529489260.73926,179397142857.14285
294630,서남,,,,,,,,,,64577348890.52198,75512166821.42857,64037617242.85714
092190,서울바이오시스,,,,,,,,,,619889554784.9702,583785394115.6656,372516801094.2857
344050,신영스팩6호,,,,,,,,,,8660673437.5,9419964138.986013,9205012500.0
204270,제이앤티씨,,,,,,,,,,624370757200.8928,517965470178.2143,366717954107.1429
342550,케이비제20호스팩,,,,,,,,,,13017508337.912086,13663014828.296703,13717110000.0
344820,KCC글라스,,,,,,,,,,297006033383.60803,973004739907.7922,1026903921600.0
274090,켄코아에어로스페이스,,,,,,,,,,68900312839.43452,175232241670.4358,154926012471.42856
237820,플레이디,,,,,,,,,,116415575207.50914,109717217498.00198,96789933542.85716
341160,하나금융15호스팩,,,,,,,,,,9604593612.637363,10107799394.355646,10118089285.714285
198080,엔피디,,,,,,,,,,88335844874.8798,82495302177.53497,62921195887.5
347140,케이프이에스제4호,,,,,,,,,,6096707256.181318,6514947171.578421,6364035000.0
343090,단디바이오,,,,,,,,,,33149544042.963978,72197131179.63286,78550780000.0
353200,대덕전자,,,,,,,,,,509685953266.5599,861673998038.9922,1334609953035.7144
35320K,대덕전자1우,,,,,,,,,,15810390215.82723,28483540882.92957,30602061396.42857
223250,드림씨아이에스,,,,,,,,,,116864993240.84248,84147735672.46503,66534306314.28571
329020,오션스톤,,,,,,,,,,7497126984.126985,4867038961.038961,1767837822.857143
344860,이노진,,,,,,,,,,9393790750.915754,17231462262.737263,56185285714.28571
349720,이베스트스팩5호,,,,,,,,,,7226977503.052503,7694380519.48052,7711892857.142858
353810,이지바이오,,,,,,,,,,159438225564.46887,206062711189.66034,175354678285.7143
298060,에스씨엠생명과학,,,,,,,,,,425155458699.87177,338382000018.9935,175304392435.7143
353190,휴럼,,,,,,,,,,8776651923.076923,39936488793.306694,60325795864.28571
351320,에스에이티이엔지,,,,,,,,,,8944879899.2674,33953482282.387615,88955120147.14285
297890,HB솔루션,,,,,,,,,,126461186512.51527,247056709659.4655,327158012475.0
322970,무진메디,,,,,,,,,,40110686445.16239,33346028250.087414,31322320341.42857
354230,폭스소프트,,,,,,,,,,10688435897.435898,15210000000.0,
351340,IBKS제13호스팩,,,,,,,,,,10676795673.076923,11104812019.23077,11117346428.571428
326030,SK바이오팜,,,,,,,,,,13239708326121.795,8559381027388.236,7074483376785.714
298540,더네이쳐홀딩스,,,,,,,,,,282135193253.8462,442093064966.4336,480596990400.0
348840,데이드림엔터,,,,,,,,,,16768045272.435898,11842616820.679321,10591428571.428572
169330,엠브레인,,,,,,,,,,70389467872.59616,78520661644.27448,70104522190.35715
353490,미래에셋대우스팩 5호,,,,,,,,,,10879729807.692308,10867098763.736263,10873578571.428572
357250,미래에셋맵스리츠,,,,,,,,,,96649432692.30771,99872414647.85214,99767785714.28572
950190,미투젠,,,,,,,,,,365254682020.5128,310549740868.7438,270579348100.0
266470,바이오인프라생명과학,,,,,,,,,,37611982288.8141,40710919457.87837,25790339211.78572
337930,브랜드엑스코퍼레이션,,,,,,,,,,224292315319.23077,247856769051.4985,241247545097.14285
331920,셀레믹스,,,,,,,,,,197880371528.84616,146624753650.0,91409299928.57144
950200,소마젠,,,,,,,,,,308109816244.71155,217575739804.83392,133634200881.42856
357780,솔브레인,,,,,,,,,,1887521395632.6924,2319816852376.6733,1813405979342.8567
304100,솔트룩스,,,,,,,,,,168534927649.03845,153176854586.757,146389085500.0
290520,신도기연,,,,,,,,,,174112021153.84616,132242288506.49352,114268644000.0
332370,아이디피,,,,,,,,,,58681568518.237175,55528406620.348404,51340875921.42857
353070,에이치엠씨제4호스팩,,,,,,,,,,8697289903.846153,9083438024.475525,9067932142.857143
262260,에이프로,,,,,,,,,,258455719453.84616,251173652002.26025,255460057867.85715
347890,엠투아이,,,,,,,,,,136208129453.20514,159441774770.95654,157375174045.7143
060850,영림원소프트랩,,,,,,,,,,120936897596.15384,95645811994.25574,81280960714.28572
332570,와이팜,,,,,,,,,,533270113478.8461,347168389639.1958,242161641120.0
330350,위더스제약,,,,,,,,,,195164841223.55768,147379032654.42807,136879055471.42856
164060,이루다,,,,,,,,,,103533951195.51282,97118583418.95605,73733260320.0
350520,이지스레지던스리츠,,,,,,,,,,99514836538.46155,105280199800.1998,111401857142.85716
334890,이지스밸류리츠,,,,,,,,,,110706538461.53845,140964300926.55344,181620577908.57144
348950,제이알글로벌리츠,,,,,,,,,,840600461538.4615,881251318681.3187,898616571428.5714
293490,카카오게임즈,,,,,,,,,,3940976867339.423,5061008073025.213,6028013719328.571
357120,코람코에너지리츠,,,,,,,,,,332039424679.4872,413131756843.15686,451634885714.2857
347740,피엔케이피부임상연구센타,,,,,,,,,,173692220333.97437,160979916976.04895,148177219000.0
343510,하나금융16호스팩,,,,,,,,,,8243827403.846153,8631687743.506493,8612907142.857143
032300,한국파마,,,,,,,,,,250738763662.5,574053736640.9902,429840876910.7143
294090,이오플로우,,,,,,,,,,448307974033.3334,647905322400.8616,673230469371.4286
291650,압타머사이언스,,,,,,,,,,211176930412.5,175458505514.1983,109243261564.28572
355150,교보10호스팩,,,,,,,,,,10851137500.0,11358382692.307693,11352500000.0
347770,핌스,,,,,,,,,,115467187806.25,167586178001.32993,180070116571.42856
318410,비비씨,,,,,,,,,,107843208188.69049,93007887448.08319,72734002992.85715
323990,박셀바이오,,,,,,,,,,818909895833.3333,1255544245941.5586,678402121428.5714
363280,티와이홀딩스,,,,,,,,,,945257111037.5,1094313820467.7197,1415106089428.5715
36328K,티와이홀딩스우,,,,,,,,,,40332963825.0,30573821261.800697,28850357250.0
359090,씨엔알리서치,,,,,,,,,,14123105416.666668,33495537848.62013,100280996222.14284
053080,원방테크,,,,,,,,,,194318916881.25,204213207830.85666,159201207867.85715
367340,DB금융스팩8호,,,,,,,,,,12130250000.0,12815453296.703297,12875696428.571428
348150,고바이오랩,,,,,,,,,,618250471350.0,464680109512.0192,296705265192.8571
339770,교촌에프앤비,,,,,,,,,,510372473416.6667,462797497892.8572,385801796285.7143
330860,네패스아크,,,,,,,,,,410283488491.6667,552135026963.5864,526394258446.4286
348210,넥스틴,,,,,,,,,,395080326666.6667,610255667423.0769,596918727000.0
009900,명신산업,,,,,,,,,,1531255956000.0,1358953281389.448,1210935712307.1428
301300,바이브컴퍼니,,,,,,,,,,169916355000.0,197011988965.09738,263139827964.2857
352820,하이브,,,,,,,,,,5768080473333.333,11064597882704.36,12051558497142.855
347000,센코,,,,,,,,,,187078254300.0,165230966036.96304,119112600885.71428
290690,소룩스,,,,,,,,,,163605100333.33334,126337840289.42807,107162026650.0
286000,씨엔티드림,,,,,,,,,,38119532700.0,36393781460.28971,24737040171.42857
129890,앱코,,,,,,,,,,274150745883.3333,194311849573.6139,162533409628.57144
244920,에이플러스에셋,,,,,,,,,,128882689844.16669,195021164467.4176,169557697500.0
265740,엔에프씨,,,,,,,,,,123267435000.0,136127747994.5055,116240997142.85716
354200,엔젠바이오,,,,,,,,,,379038709225.0,227907888809.0909,149925677942.85715
122830,원포유,,,,,,,,,,12030895823.333334,14072449854.694057,44056098680.0
348350,위드텍,,,,,,,,,,234053073333.3333,211540000944.05597,185305150000.0
352940,인바이오,,,,,,,,,,167653150000.0,107754761128.93356,67294536692.85714
199820,제일전기공업,,,,,,,,,,268769416666.66663,225709888736.26373,166213535714.2857
317690,퀀타매트릭스,,,,,,,,,,334322168566.6667,215253479479.87012,137414745724.28572
352770,클리노믹스,,,,,,,,,,233107298212.5,178016747143.44403,152645562117.85715
